userId,itemId,rating
651,12445,7.0
652,6,9.0
652,19,9.0
652,79,9.0
652,101,8.0
652,263,9.0
652,356,9.0
652,790,8.0
652,849,10.0
652,877,9.0
652,934,9.0
652,1210,9.0
652,1530,9.0
652,1535,10.0
652,1691,8.0
652,1818,9.0
652,1887,9.0
652,2001,9.0
652,2025,9.0
652,2034,9.0
652,2167,9.0
652,2251,9.0
652,2476,7.0
652,2904,8.0
652,2924,9.0
652,2966,8.0
652,2993,6.0
652,3731,8.0
656,59,7.0
656,226,8.0
656,227,6.0
656,934,8.0
656,1535,9.0
656,1887,8.0
656,2001,5.0
656,2167,7.0
656,2476,6.0
656,4181,10.0
656,5081,8.0
656,7724,8.0
656,8425,7.0
656,9253,8.0
656,9756,8.0
656,9919,7.0
656,10165,9.0
656,11111,8.0
656,11617,7.0
656,13759,7.0
656,14741,7.0
656,15037,5.0
656,15051,6.0
656,16742,7.0
656,22319,8.0
656,27899,5.0
670,30,10.0
670,32,10.0
670,339,9.0
670,2476,8.0
670,4181,10.0
670,4224,9.0
670,5081,10.0
670,10721,10.0
670,12445,9.0
670,13759,8.0
670,14813,9.0
670,17895,9.0
670,18245,9.0
670,21995,9.0
670,31240,9.0
670,32949,9.0
670,33926,9.0
670,34561,9.0
670,34599,9.0
671,2966,9.0
671,5681,9.0
671,9919,6.0
671,13601,3.0
671,22729,2.0
680,1,8.0
680,30,8.0
680,32,8.0
680,226,8.0
680,339,8.0
680,431,8.0
680,578,10.0
680,790,7.0
680,849,7.0
680,853,9.0
680,1535,8.0
680,1575,8.0
680,2025,7.0
680,2251,10.0
682,1,10.0
682,6,10.0
682,263,10.0
682,849,10.0
682,853,8.0
682,1210,8.0
695,10087,9.0
695,11741,9.0
695,34134,5.0
695,37779,9.0
695,38000,9.0
715,47,7.0
715,392,8.0
715,1818,7.0
715,22319,5.0
715,27899,3.0
721,269,4.0
727,30,7.0
727,33,7.0
727,120,10.0
727,121,9.0
727,226,6.0
727,269,5.0
727,339,8.0
727,777,8.0
727,820,5.0
727,849,7.0
727,1575,5.0
727,2167,6.0
727,4181,8.0
727,4898,7.0
727,5114,8.0
727,5682,7.0
727,6045,7.0
727,9756,4.0
727,12355,7.0
727,14741,5.0
727,16067,3.0
727,17513,10.0
727,18245,9.0
727,18679,5.0
727,22297,6.0
727,22319,2.0
735,1535,10.0
735,1604,5.0
735,2025,9.0
735,3731,1.0
735,8769,5.0
737,19,9.0
737,21,9.0
737,59,8.0
737,269,9.0
737,384,5.0
737,431,9.0
737,877,8.0
737,918,9.0
737,1535,9.0
737,1604,7.0
737,1735,10.0
737,3457,7.0
737,4081,9.0
737,6045,9.0
737,6347,7.0
737,6594,7.0
737,7724,8.0
737,7817,6.0
737,8074,9.0
737,8425,8.0
737,9919,9.0
737,9989,7.0
737,10408,8.0
737,10490,8.0
737,10620,7.0
737,10793,7.0
737,11111,9.0
737,11285,8.0
737,11757,8.0
737,11771,7.0
737,11887,6.0
737,12189,8.0
737,12445,8.0
737,12531,8.0
737,13601,9.0
737,14075,7.0
737,14467,8.0
737,14513,7.0
737,14741,8.0
752,32,2.0
752,1639,5.0
752,1691,5.0
752,1818,6.0
752,3457,8.0
752,8425,6.0
752,10793,4.0
752,14467,7.0
752,15315,8.0
752,16524,8.0
752,19815,7.0
752,25397,6.0
762,1,10.0
762,6,10.0
762,47,8.0
762,57,8.0
762,121,9.0
762,205,9.0
762,392,9.0
762,578,10.0
762,813,8.0
762,853,10.0
762,889,8.0
762,1535,7.0
762,1575,9.0
762,2251,9.0
762,2966,9.0
762,5114,10.0
762,11843,8.0
762,12531,9.0
762,22199,7.0
762,30123,8.0
762,30831,9.0
762,35120,8.0
771,1,8.0
771,30,7.0
771,32,9.0
771,121,9.0
771,150,8.0
771,205,8.0
771,226,8.0
771,227,8.0
771,249,8.0
771,578,8.0
771,1535,10.0
771,1575,10.0
771,2904,10.0
772,33,9.0
772,227,10.0
772,269,3.0
772,790,6.0
772,918,7.0
772,1735,7.0
772,30240,10.0
772,34134,5.0
772,37779,8.0
775,263,9.0
775,269,9.0
775,1604,9.0
777,269,10.0
777,889,9.0
777,11757,10.0
777,14345,7.0
777,22199,10.0
777,22319,10.0
780,269,5.0
780,22789,10.0
780,23289,10.0
796,4898,10.0
806,205,10.0
806,339,8.0
806,777,7.0
806,790,8.0
806,1575,10.0
806,1818,7.0
806,2904,10.0
806,6880,5.0
806,7724,9.0
806,8074,8.0
806,10162,9.0
806,11111,8.0
810,1,10.0
810,6,9.0
810,20,6.0
810,30,8.0
810,32,9.0
810,33,8.0
810,47,9.0
810,121,9.0
810,205,7.0
810,226,6.0
810,227,10.0
810,237,8.0
810,339,8.0
810,790,8.0
810,820,9.0
810,849,9.0
810,934,7.0
810,1535,8.0
810,1575,9.0
810,1887,5.0
810,2001,9.0
810,2025,7.0
810,2236,8.0
810,2251,9.0
810,2904,6.0
810,2924,7.0
810,3588,9.0
810,4382,8.0
810,4898,7.0
810,5114,10.0
810,5681,8.0
810,6347,6.0
810,6880,5.0
810,7311,10.0
810,7785,9.0
810,8074,5.0
810,8795,9.0
810,9253,7.0
810,10620,4.0
810,11757,4.0
826,20,2.0
826,227,2.0
826,269,1.0
826,1210,8.0
826,2025,6.0
830,269,3.0
830,15315,10.0
830,29803,5.0
835,20,7.0
835,79,5.0
835,269,5.0
835,6114,5.0
835,8769,4.0
835,8795,6.0
835,11843,10.0
842,20,6.0
842,21,10.0
842,120,8.0
842,269,8.0
842,6114,8.0
842,14345,6.0
842,18507,5.0
842,20583,9.0
842,22199,5.0
842,22319,7.0
856,1,9.0
856,30,6.0
856,101,9.0
856,226,9.0
856,339,3.0
856,356,6.0
856,387,4.0
856,790,5.0
856,889,5.0
856,934,7.0
856,1530,10.0
856,1535,9.0
856,1818,4.0
856,2025,8.0
856,2924,6.0
856,2966,9.0
856,5630,6.0
856,6880,4.0
856,7724,7.0
856,8074,9.0
856,8425,7.0
856,9253,10.0
856,9756,10.0
856,10620,9.0
856,10793,8.0
856,11111,4.0
856,11887,8.0
856,12445,10.0
856,13601,8.0
856,14513,7.0
856,16067,6.0
856,17265,8.0
856,22199,7.0
856,22319,4.0
856,23283,8.0
856,28223,8.0
856,31859,9.0
856,32281,8.0
856,34599,8.0
856,35062,5.0
872,20,8.0
872,269,10.0
882,1,10.0
882,269,5.0
882,934,6.0
882,5681,10.0
882,5682,8.0
887,2034,6.0
887,3588,9.0
887,10490,7.0
887,15037,7.0
887,16592,8.0
891,1,8.0
891,101,7.0
891,245,8.0
891,431,8.0
891,877,10.0
891,4898,9.0
891,5114,9.0
891,7724,8.0
891,8074,7.0
891,9989,8.0
891,14345,6.0
891,16592,8.0
891,17513,3.0
891,28223,8.0
891,30276,6.0
895,150,7.0
895,918,10.0
895,1535,9.0
895,5682,3.0
895,10620,9.0
895,11111,8.0
902,1,10.0
902,6,10.0
902,19,10.0
902,20,6.0
902,21,5.0
902,30,7.0
902,32,7.0
902,33,8.0
902,47,8.0
902,59,9.0
902,79,6.0
902,121,10.0
902,205,6.0
902,226,10.0
902,227,7.0
902,249,7.0
902,263,9.0
902,339,7.0
902,384,2.0
902,387,9.0
902,392,8.0
902,431,6.0
902,578,5.0
902,777,9.0
902,790,9.0
902,813,6.0
902,820,9.0
902,849,4.0
902,889,6.0
902,934,10.0
902,1195,4.0
902,1210,7.0
902,1292,7.0
902,1535,6.0
902,1735,6.0
902,1887,2.0
902,2025,6.0
902,2251,10.0
902,2476,3.0
902,2966,10.0
902,5081,6.0
902,5114,7.0
902,5681,7.0
902,6114,6.0
902,6746,8.0
902,7724,5.0
902,7785,9.0
902,8074,2.0
902,8425,8.0
902,8769,2.0
902,8795,3.0
902,9756,5.0
902,10165,3.0
902,10620,4.0
902,10721,8.0
902,11111,5.0
902,11617,5.0
902,11757,4.0
902,12355,5.0
902,13601,10.0
902,16592,3.0
902,18679,4.0
902,19315,1.0
902,22199,2.0
902,22319,4.0
902,28223,5.0
902,30276,7.0
902,31240,5.0
902,32901,2.0
902,35790,4.0
902,37349,2.0
902,37779,7.0
927,5081,9.0
927,7817,8.0
927,28171,7.0
927,31240,8.0
927,32182,8.0
927,32901,7.0
927,32998,8.0
927,33487,7.0
927,33926,7.0
927,34240,8.0
927,35849,8.0
927,37349,8.0
927,37450,9.0
930,6,5.0
930,19,10.0
930,387,6.0
930,7724,7.0
930,8425,7.0
930,12445,5.0
930,18245,8.0
930,20583,9.0
930,24765,8.0
930,28121,6.0
930,28497,8.0
930,28623,4.0
930,30123,6.0
930,31240,8.0
930,31798,4.0
930,32995,6.0
930,32998,8.0
930,34240,7.0
935,30,8.0
935,263,8.0
935,339,8.0
935,790,9.0
935,1735,5.0
935,5682,7.0
935,6114,8.0
935,14813,2.0
935,31646,6.0
935,31765,4.0
935,32615,7.0
935,32949,4.0
935,32998,7.0
935,33926,3.0
936,1,9.0
936,19,10.0
936,30,7.0
936,237,7.0
936,245,8.0
936,339,7.0
936,387,7.0
936,392,8.0
936,820,10.0
936,1535,8.0
936,2001,9.0
936,2025,6.0
936,4224,6.0
936,6114,8.0
936,6880,5.0
936,7785,9.0
936,9253,10.0
936,9989,8.0
936,10165,8.0
936,11757,4.0
936,12189,8.0
936,15809,6.0
936,17895,6.0
936,19815,7.0
936,20583,8.0
936,21881,4.0
936,21995,3.0
936,22135,9.0
936,22789,9.0
936,25397,2.0
936,28623,3.0
936,31240,4.0
936,31964,6.0
936,32615,6.0
936,32729,7.0
936,32901,1.0
936,32949,5.0
936,32995,6.0
936,32998,7.0
936,33206,8.0
936,33487,5.0
936,34933,4.0
937,1,7.0
937,20,5.0
937,30,4.0
937,199,5.0
937,205,5.0
937,226,3.0
937,227,5.0
937,263,8.0
937,269,5.0
937,431,5.0
937,777,6.0
937,1818,5.0
937,2236,5.0
937,3588,5.0
937,4081,5.0
937,5114,7.0
937,6746,6.0
937,6880,2.0
937,7724,3.0
937,9253,6.0
937,9919,5.0
937,9989,4.0
937,10087,5.0
937,12355,6.0
937,13601,6.0
937,15809,4.0
937,18153,3.0
937,20583,6.0
937,24765,4.0
937,24833,6.0
937,30276,7.0
937,31240,5.0
937,31964,6.0
937,32182,7.0
937,32615,7.0
937,32998,5.0
937,34134,5.0
937,37510,7.0
957,19,9.0
957,269,8.0
957,1535,10.0
957,1735,6.0
957,2476,4.0
960,1639,10.0
960,2034,8.0
960,2476,7.0
960,11757,4.0
960,16592,4.0
960,17265,8.0
960,17895,5.0
960,20583,7.0
960,20787,6.0
960,28999,4.0
960,30015,8.0
960,30123,7.0
960,34280,4.0
960,34822,4.0
960,35507,5.0
961,2236,10.0
961,5681,10.0
961,6880,8.0
961,7311,8.0
961,10163,9.0
961,10719,9.0
961,12531,10.0
961,14345,9.0
961,14813,9.0
961,21881,10.0
961,21995,10.0
961,22319,10.0
961,23283,10.0
961,30123,10.0
961,30296,9.0
965,9989,4.0
965,27775,4.0
965,30123,4.0
965,34280,5.0
965,34382,4.0
966,889,7.0
966,10163,6.0
966,20787,5.0
966,22199,5.0
966,22729,3.0
966,24833,8.0
966,30123,8.0
966,30296,8.0
966,30654,9.0
966,31964,10.0
966,33486,10.0
966,33926,7.0
966,34280,8.0
966,35507,8.0
967,1,8.0
967,33,7.0
967,199,10.0
967,877,8.0
967,889,9.0
967,1535,7.0
967,2966,9.0
967,8795,9.0
967,11741,7.0
967,15583,5.0
967,15809,8.0
967,16742,7.0
967,17265,6.0
967,18679,9.0
967,18897,8.0
967,19315,1.0
967,19815,7.0
967,21881,4.0
967,22199,6.0
967,22297,8.0
967,22789,8.0
967,23283,7.0
967,28121,7.0
967,28223,8.0
967,28825,8.0
967,30123,5.0
967,30296,6.0
967,34599,8.0
967,34618,8.0
971,1535,7.0
971,11111,9.0
971,11757,10.0
971,14467,8.0
971,22319,10.0
971,25013,10.0
971,30123,10.0
977,6,10.0
977,21,9.0
977,918,10.0
977,4081,10.0
977,5114,10.0
977,8769,6.0
977,22319,7.0
977,28171,9.0
977,30123,8.0
977,35062,9.0
982,245,9.0
982,356,6.0
982,849,9.0
982,8074,7.0
982,10087,9.0
982,11757,7.0
982,11843,8.0
982,11887,8.0
982,15051,8.0
982,19815,8.0
982,21881,7.0
982,22199,8.0
982,24765,8.0
982,24833,7.0
982,28121,6.0
982,28171,9.0
982,28497,7.0
982,28825,6.0
982,28999,7.0
982,30123,8.0
982,30240,8.0
982,30276,8.0
982,30296,8.0
982,30831,8.0
982,31859,7.0
991,237,10.0
991,431,10.0
991,820,10.0
991,6114,9.0
991,10793,2.0
991,11887,10.0
991,12531,10.0
991,24833,9.0
991,28121,9.0
991,30123,9.0
991,30654,10.0
991,31240,9.0
991,31859,9.0
991,31964,8.0
991,32281,9.0
991,32729,7.0
991,34599,10.0
991,35076,7.0
991,37779,9.0
992,9989,9.0
992,15037,9.0
992,16742,8.0
992,24765,9.0
992,28999,9.0
992,30123,9.0
996,9919,8.0
996,24833,10.0
996,25013,10.0
996,30123,9.0
1001,11111,7.0
1001,30123,6.0
1001,33206,9.0
1002,30015,7.0
1002,30123,6.0
1002,32995,7.0
1012,356,3.0
1012,2251,4.0
1012,4224,6.0
1012,12189,10.0
1012,14513,9.0
1012,20583,10.0
1012,23283,3.0
1012,23289,4.0
1012,28223,9.0
1012,30015,7.0
1012,30123,5.0
1012,30276,8.0
1022,18153,9.0
1022,20583,10.0
1022,30123,6.0
1022,30276,8.0
1032,22199,3.0
1032,30123,6.0
1037,1575,8.0
1037,4181,4.0
1037,9919,10.0
1037,9989,10.0
1037,11111,1.0
1037,14345,9.0
1037,14741,7.0
1037,15085,9.0
1037,21995,10.0
1037,22199,10.0
1037,30123,10.0
1040,431,10.0
1040,578,10.0
1040,1535,10.0
1040,3457,8.0
1040,9253,10.0
1040,16742,8.0
1040,25013,9.0
1040,30123,10.0
1040,35062,9.0
1050,2251,7.0
1050,10620,7.0
1050,15809,9.0
1050,17513,4.0
1050,22297,8.0
1050,28999,7.0
1050,30123,4.0
1085,4181,10.0
1085,13759,9.0
1085,15051,7.0
1085,16067,9.0
1085,32281,10.0
1105,21,9.0
1105,1735,10.0
1105,24833,5.0
1105,30276,8.0
1105,31964,8.0
1111,101,9.0
1111,1292,7.0
1111,2476,4.0
1111,16592,6.0
1111,19815,6.0
1111,22199,6.0
1111,27899,4.0
1111,28497,7.0
1111,30276,6.0
1111,32998,7.0
1117,6,10.0
1117,205,9.0
1117,1195,8.0
1117,3588,9.0
1117,4224,9.0
1117,6594,3.0
1117,8425,5.0
1117,10162,9.0
1117,11111,7.0
1117,15809,9.0
1117,17265,10.0
1117,18897,9.0
1117,22199,6.0
1117,28121,6.0
1117,30015,8.0
1117,30276,8.0
1117,30831,8.0
1131,237,8.0
1131,392,10.0
1131,1575,1.0
1131,3588,7.0
1131,11741,4.0
1131,11757,2.0
1131,15809,4.0
1131,17265,9.0
1131,22319,6.0
1131,28999,6.0
1131,30694,3.0
1131,32281,10.0
1131,34280,8.0
1131,34599,6.0
1132,1535,8.0
1132,2236,8.0
1132,4181,10.0
1132,5681,9.0
1132,8425,9.0
1132,9253,9.0
1132,10408,9.0
1132,11111,8.0
1132,12189,7.0
1132,12355,8.0
1132,27775,8.0
1132,28223,9.0
1132,28999,10.0
1132,29803,9.0
1132,30015,9.0
1132,33352,10.0
1132,35790,8.0
1132,35839,10.0
1132,35849,8.0
1132,37450,9.0
1132,37510,9.0
1132,37779,9.0
1132,37999,9.0
1132,38000,9.0
1136,19815,10.0
1136,28999,10.0
1152,28999,5.0
1160,27775,7.0
1160,28999,8.0
1172,5114,7.0
1172,14741,8.0
1172,28171,5.0
1172,28223,8.0
1172,28999,8.0
1175,6045,10.0
1175,16067,10.0
1175,21603,3.0
1175,25013,10.0
1175,28171,9.0
1175,28999,9.0
1175,32281,9.0
1175,32438,3.0
1175,34566,8.0
1200,813,10.0
1200,9919,9.0
1200,11111,9.0
1200,22199,7.0
1200,28999,6.0
1200,31964,9.0
1202,11111,7.0
1202,11887,10.0
1202,12189,9.0
1202,13601,9.0
1202,15051,7.0
1202,15315,6.0
1202,16067,9.0
1202,18679,6.0
1202,22199,7.0
1202,23281,7.0
1202,24765,8.0
1202,28121,4.0
1202,28497,6.0
1202,28999,8.0
1202,30015,7.0
1202,30831,9.0
1202,31646,8.0
1202,31964,9.0
1202,32438,3.0
1202,32729,8.0
1202,33206,9.0
1206,877,10.0
1206,2167,10.0
1206,4181,10.0
1206,8525,8.0
1206,8769,10.0
1206,11617,8.0
1206,12189,10.0
1206,14813,9.0
1206,25397,7.0
1206,28999,8.0
1206,32729,9.0
1206,34382,7.0
1206,35203,7.0
1206,36882,8.0
1206,38000,10.0
1212,2167,6.0
1212,4181,7.0
1212,9253,10.0
1212,14741,7.0
1212,25397,7.0
1212,28999,9.0
1212,35203,5.0
1212,36098,5.0
1215,6,7.0
1215,121,10.0
1215,227,3.0
1215,853,9.0
1215,4224,9.0
1215,5114,10.0
1215,9253,8.0
1215,10087,7.0
1215,11741,7.0
1215,28999,9.0
1215,32729,10.0
1216,9756,8.0
1216,16067,10.0
1216,17895,7.0
1216,28999,7.0
1220,10162,10.0
1220,18679,10.0
1220,28999,8.0
1226,1535,8.0
1226,11111,7.0
1226,20583,8.0
1226,22319,8.0
1226,28223,9.0
1226,28497,3.0
1226,28999,8.0
1226,30276,7.0
1226,32281,8.0
1226,32729,7.0
1226,37450,9.0
1232,59,4.0
1232,849,7.0
1232,918,10.0
1232,1691,7.0
1232,2476,9.0
1232,4081,10.0
1232,5682,9.0
1232,6746,10.0
1232,7724,1.0
1232,8425,9.0
1232,11111,9.0
1232,12445,8.0
1232,17895,9.0
1232,27775,8.0
1232,28999,8.0
1232,31240,8.0
1232,32281,9.0
1235,11887,6.0
1235,16067,6.0
1235,28999,4.0
1241,28999,8.0
1247,269,7.0
1247,1535,7.0
1247,2025,7.0
1247,6880,6.0
1247,9919,7.0
1247,11111,7.0
1247,14345,7.0
1247,16592,7.0
1247,20787,5.0
1247,22199,6.0
1247,25397,5.0
1247,28999,6.0
1251,59,7.0
1251,101,5.0
1251,2167,10.0
1251,4181,10.0
1251,9989,9.0
1251,11111,8.0
1251,11843,8.0
1251,14741,7.0
1251,15037,7.0
1251,28999,8.0
1256,19,7.0
1256,1292,8.0
1256,1818,9.0
1256,2251,4.0
1256,6746,8.0
1256,11111,8.0
1256,13601,9.0
1256,22319,7.0
1256,22789,10.0
1256,24833,9.0
1256,28121,8.0
1256,28623,9.0
1256,28999,6.0
1256,30276,10.0
1256,31859,9.0
1256,33486,9.0
1256,34662,6.0
1256,34933,9.0
1256,36027,2.0
1261,2001,8.0
1261,11771,7.0
1261,18245,3.0
1261,27775,8.0
1261,28999,7.0
1261,31765,6.0
1261,31798,7.0
1261,34280,9.0
1261,34822,9.0
1261,37510,9.0
1272,1575,10.0
1272,2966,9.0
1272,5114,10.0
1272,6746,7.0
1272,17895,5.0
1272,25013,5.0
1272,28999,9.0
1272,30015,9.0
1272,31765,8.0
1272,32729,6.0
1277,25397,7.0
1277,28171,8.0
1277,28999,8.0
1277,30296,9.0
1285,205,9.0
1285,1575,10.0
1285,4224,10.0
1285,10719,7.0
1285,11771,8.0
1285,12189,9.0
1285,18679,8.0
1285,18897,8.0
1285,28171,10.0
1285,28497,8.0
1285,28999,8.0
1285,30276,9.0
1285,32438,6.0
1290,24765,7.0
1290,28497,9.0
1290,28825,7.0
1290,28999,6.0
1305,28999,7.0
1305,37450,10.0
1310,19,7.0
1310,20,7.0
1310,21,3.0
1310,269,10.0
1310,813,2.0
1310,849,3.0
1310,1639,6.0
1310,2001,1.0
1310,9756,8.0
1310,10719,7.0
1310,11111,10.0
1310,11757,7.0
1310,13759,9.0
1310,14467,6.0
1310,18679,2.0
1310,21881,8.0
1310,24833,8.0
1310,28497,9.0
1310,28999,6.0
1310,31798,8.0
1316,27775,6.0
1316,28999,6.0
1320,30,9.0
1320,934,9.0
1320,13601,9.0
1320,13759,9.0
1320,14813,8.0
1320,18679,8.0
1320,20583,9.0
1320,23281,7.0
1320,23283,8.0
1320,23289,9.0
1320,28999,6.0
1321,25013,9.0
1321,27775,7.0
1321,28999,8.0
1321,31646,9.0
1321,31798,6.0
1321,32949,8.0
1325,28999,9.0
1336,4224,10.0
1336,9253,10.0
1336,10087,10.0
1336,11759,3.0
1336,15809,6.0
1336,20785,8.0
1336,22297,10.0
1336,22789,8.0
1336,23289,8.0
1336,24833,10.0
1336,28171,8.0
1336,28999,8.0
1336,29803,7.0
1336,30484,10.0
1336,30694,8.0
1336,31964,8.0
1336,32615,10.0
1336,34134,8.0
1336,34566,8.0
1336,35203,4.0
1336,35790,9.0
1336,37450,10.0
1336,37510,9.0
1336,37779,8.0
1336,37999,10.0
1350,8861,9.0
1350,9253,9.0
1350,15583,6.0
1350,19815,8.0
1350,23289,8.0
1350,28623,8.0
1350,28999,9.0
1350,29803,7.0
1350,30015,7.0
1350,31240,8.0
1350,31798,8.0
1350,31964,9.0
1350,32281,10.0
1350,32438,5.0
1351,1210,7.0
1351,2251,8.0
1351,5681,9.0
1351,28999,6.0
1355,226,9.0
1355,1818,6.0
1355,7724,9.0
1355,8074,6.0
1355,11111,4.0
1355,11757,8.0
1355,28999,4.0
1360,3588,1.0
1360,28999,9.0
1360,32949,8.0
1360,33487,8.0
1361,20787,10.0
1361,28999,10.0
1361,31240,10.0
1361,33674,10.0
1365,9253,10.0
1365,11111,7.0
1365,15583,7.0
1365,22199,10.0
1365,28999,9.0
1365,29803,7.0
1365,30015,10.0
1366,6045,9.0
1366,27775,8.0
1366,28171,8.0
1366,28999,6.0
1372,10620,6.0
1372,28999,9.0
1412,15809,9.0
1412,28171,9.0
1412,28999,6.0
1412,30276,10.0
1412,30831,9.0
1420,4181,9.0
1420,25397,6.0
1420,27899,4.0
1420,28223,9.0
1425,226,7.0
1425,387,10.0
1425,934,7.0
1425,2476,5.0
1425,6880,3.0
1425,10490,4.0
1425,10620,6.0
1425,16592,6.0
1425,16742,10.0
1425,19315,3.0
1425,28825,1.0
1431,30,10.0
1431,339,9.0
1431,387,6.0
1431,820,10.0
1431,2236,9.0
1431,16742,10.0
1431,37349,3.0
1445,4224,7.0
1445,9253,10.0
1445,11887,9.0
1445,22297,8.0
1445,31240,7.0
1445,32949,6.0
1445,35849,8.0
1445,37450,9.0
1446,11757,7.0
1446,21881,7.0
1446,32281,8.0
1446,33352,10.0
1446,34134,4.0
1446,34798,9.0
1446,35847,4.0
1446,35849,8.0
1446,36027,1.0
1446,36407,1.0
1446,37520,8.0
1446,37779,8.0
1446,37999,10.0
1457,21995,8.0
1457,28999,9.0
1471,877,9.0
1471,6746,7.0
1471,9919,8.0
1471,22319,5.0
1471,28825,5.0
1472,30,10.0
1472,10165,9.0
1485,1,7.0
1485,47,8.0
1485,199,10.0
1485,227,8.0
1485,339,9.0
1485,1210,4.0
1485,4224,7.0
1485,5081,8.0
1485,6594,4.0
1485,7785,10.0
1485,9253,7.0
1485,9756,7.0
1485,10165,9.0
1485,12531,5.0
1485,18679,9.0
1485,19815,3.0
1485,28171,3.0
1485,28623,4.0
1485,30240,8.0
1485,30831,6.0
1485,31240,3.0
1485,32182,7.0
1485,32281,7.0
1485,32615,6.0
1485,32901,1.0
1485,33206,7.0
1485,33352,5.0
1485,33489,7.0
1485,34240,6.0
1485,34599,8.0
1485,34798,6.0
1485,34822,7.0
1485,35120,6.0
1485,35839,8.0
1485,35849,2.0
1485,37450,5.0
1487,1887,10.0
1487,6880,4.0
1487,9253,10.0
1487,9919,6.0
1487,10721,10.0
1487,11111,4.0
1487,12531,7.0
1487,15583,7.0
1487,15809,8.0
1487,17265,6.0
1487,17895,5.0
1487,23281,7.0
1510,30694,5.0
1510,35849,8.0
1521,356,4.0
1521,35849,5.0
1546,33,9.0
1546,57,10.0
1546,150,6.0
1546,226,1.0
1546,263,9.0
1546,777,3.0
1546,889,9.0
1546,934,8.0
1546,1292,5.0
1546,2236,9.0
1546,8074,3.0
1551,777,5.0
1551,1292,5.0
1551,8525,3.0
1551,9756,9.0
1551,11111,7.0
1551,11757,3.0
1551,15809,9.0
1551,16742,9.0
1551,18153,5.0
1551,19815,5.0
1551,23283,7.0
1551,30240,9.0
1557,6746,6.0
1557,7785,9.0
1557,11757,5.0
1557,13601,7.0
1557,22729,5.0
1557,32438,2.0
1565,12189,8.0
1565,14741,7.0
1565,15583,5.0
1565,16524,6.0
1565,16742,6.0
1565,21881,4.0
1565,22789,9.0
1565,23289,8.0
1565,31240,5.0
1565,31646,10.0
1565,31798,6.0
1565,32901,3.0
1565,32949,6.0
1565,33206,8.0
1565,34599,8.0
1565,35790,5.0
1565,37349,5.0
1565,38000,8.0
1571,1535,9.0
1571,4898,10.0
1575,2167,6.0
1575,4181,5.0
1575,14075,7.0
1575,20583,7.0
1575,23289,6.0
1575,27775,4.0
1575,28121,5.0
1575,28171,6.0
1575,30015,5.0
1575,32729,8.0
1586,2966,8.0
1586,17513,3.0
1586,19315,4.0
1586,19815,7.0
1586,22789,8.0
1586,24765,8.0
1586,32281,9.0
1586,32901,4.0
1586,34240,6.0
1612,28999,1.0
1612,30276,7.0
1621,32,9.0
1621,1210,9.0
1621,7785,10.0
1621,8795,7.0
1621,10620,3.0
1621,12189,8.0
1621,18897,6.0
1621,28121,3.0
1621,28497,3.0
1621,28999,3.0
1621,31798,4.0
1621,32281,9.0
1625,227,10.0
1625,853,9.0
1625,10165,10.0
1625,13601,10.0
1625,23281,9.0
1625,28623,7.0
1625,30015,9.0
1625,30654,8.0
1625,31765,8.0
1625,32615,10.0
1625,33674,8.0
1625,34561,9.0
1625,34599,9.0
1625,35062,7.0
1625,35839,9.0
1625,35849,7.0
1625,36098,9.0
1625,37349,8.0
1625,37450,9.0
1627,30484,7.0
1627,33352,8.0
1627,35120,7.0
1627,35849,7.0
1627,37450,8.0
1630,10165,9.0
1630,11757,4.0
1630,14075,8.0
1630,27775,9.0
1630,32615,8.0
1630,33926,8.0
1630,35062,9.0
1630,35790,6.0
1630,36474,8.0
1635,33486,4.0
1635,34798,7.0
1635,35849,6.0
1635,37349,3.0
1657,30,3.0
1657,11757,3.0
1657,31964,9.0
1657,33352,6.0
1657,33487,4.0
1660,11843,9.0
1660,15583,7.0
1660,32615,4.0
1660,32901,8.0
1660,36038,6.0
1660,36882,1.0
1670,35790,9.0
1670,35839,6.0
1672,2993,6.0
1672,3588,9.0
1672,10793,7.0
1672,11757,8.0
1672,11759,4.0
1672,20787,8.0
1672,22199,9.0
1672,27775,8.0
1672,30296,8.0
1687,19,9.0
1687,30,10.0
1687,4224,8.0
1687,5081,9.0
1687,7311,8.0
1687,7785,10.0
1687,8074,3.0
1687,8425,8.0
1687,13759,9.0
1687,22789,9.0
1687,27899,2.0
1687,31646,8.0
1687,32949,3.0
1687,33206,8.0
1687,33352,8.0
1687,33486,9.0
1687,33487,2.0
1687,33489,8.0
1687,34240,7.0
1687,34599,9.0
1687,34618,7.0
1687,35062,8.0
1687,35120,8.0
1687,35507,6.0
1687,35849,8.0
1687,36038,7.0
1687,36098,10.0
1692,853,9.0
1692,14467,6.0
1692,15085,7.0
1705,30,4.0
1705,263,10.0
1705,269,4.0
1705,384,6.0
1705,813,8.0
1705,2236,4.0
1707,1210,10.0
1707,4224,10.0
1707,11887,10.0
1707,28223,10.0
1707,32281,10.0
1707,32729,10.0
1730,19,7.0
1730,849,8.0
1730,1210,8.0
1730,2924,7.0
1730,2966,8.0
1730,4224,8.0
1730,4382,6.0
1730,7054,5.0
1730,9253,7.0
1730,10162,10.0
1730,10165,9.0
1730,11887,9.0
1730,17895,6.0
1730,22789,7.0
1730,25013,3.0
1730,28171,7.0
1732,3588,7.0
1732,4224,8.0
1732,6347,8.0
1732,8769,3.0
1732,11887,9.0
